time,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,methane
2023-01-11T17:00,259.8,179.3,3496.0,,180.4,131.1,65.0,0.68,8.0,0.0,0.0,
2023-01-11T18:00,276.6,190.9,3689.0,,181.6,123.9,48.0,0.7,9.0,0.0,0.0,
2023-01-11T19:00,261.7,180.7,3956.0,,182.9,113.6,25.0,0.78,10.0,0.0,0.0,
2023-01-11T20:00,244.0,168.1,4081.0,,176.2,98.5,4.0,0.94,11.0,0.0,0.0,
2023-01-11T21:00,224.9,154.1,3816.0,,159.8,86.4,5.0,1.12,11.0,0.0,0.0,
2023-01-11T22:00,204.0,139.7,3360.0,,136.6,73.4,15.0,1.27,11.0,0.0,0.0,
2023-01-11T23:00,185.8,127.1,2757.0,,104.9,59.2,33.0,1.3,10.0,0.0,0.0,
2023-01-12T00:00,170.9,117.3,2400.0,,82.3,52.9,51.0,1.37,10.0,0.0,0.0,
2023-01-12T01:00,159.3,109.2,2063.0,,59.3,49.0,74.0,1.31,9.0,0.0,0.0,
2023-01-12T02:00,149.9,102.4,1687.0,,35.0,45.0,97.0,1.31,9.0,0.0,0.0,
2023-01-12T03:00,135.0,91.3,1459.0,,23.3,41.6,106.0,1.12,10.0,0.0,0.0,
2023-01-12T04:00,124.3,83.4,1278.0,,15.9,38.6,111.0,1.05,12.0,0.0,0.0,
2023-01-12T05:00,123.9,83.1,1203.0,,15.9,33.2,116.0,1.07,13.0,0.0,0.0,
2023-01-12T06:00,114.8,76.6,1318.0,,31.0,32.1,97.0,1.02,13.0,0.0,0.0,
2023-01-12T07:00,113.6,75.9,1479.0,,52.6,30.6,70.0,0.96,13.0,0.05,0.05,
2023-01-12T08:00,115.5,76.8,1614.0,,75.9,30.8,42.0,0.9,13.0,0.35,0.35,
2023-01-12T09:00,122.9,82.2,1587.0,,84.2,34.0,34.0,0.88,14.0,1.0,1.0,
2023-01-12T10:00,126.2,83.8,1493.0,,87.9,39.0,33.0,0.88,16.0,1.9,1.9,
2023-01-12T11:00,130.4,86.1,1338.0,,85.8,45.6,41.0,0.89,19.0,2.5,2.65,
2023-01-12T12:00,131.8,86.1,1184.0,,74.1,50.0,59.0,0.91,21.0,2.6,2.85,
2023-01-12T13:00,129.5,84.3,1005.0,,56.5,54.2,85.0,0.93,23.0,2.15,2.45,
2023-01-12T14:00,127.6,82.9,907.0,,43.8,58.5,104.0,0.94,24.0,1.45,1.65,
2023-01-12T15:00,126.2,81.7,1020.0,,53.0,60.1,93.0,0.96,23.0,0.7,0.8,
2023-01-12T16:00,132.7,87.3,1241.0,,71.3,60.8,70.0,0.95,20.0,0.2,0.25,
2023-01-12T17:00,173.7,116.2,1815.0,,99.2,60.5,41.0,1.29,19.0,0.0,0.0,
2023-01-12T18:00,197.0,132.2,2157.0,,103.6,60.0,33.0,1.25,19.0,0.0,0.0,
2023-01-12T19:00,195.1,131.3,2639.0,,109.7,59.3,22.0,1.18,19.0,0.0,0.0,
2023-01-12T20:00,185.8,124.8,3038.0,,114.6,57.5,10.0,1.04,18.0,0.0,0.0,
2023-01-12T21:00,178.3,120.1,2933.0,,113.8,54.7,6.0,0.98,18.0,0.0,0.0,
2023-01-12T22:00,172.3,116.4,2621.0,,110.4,51.0,4.0,0.96,17.0,0.0,0.0,
2023-01-12T23:00,167.2,112.7,2186.0,,102.2,46.7,5.0,0.94,16.0,0.0,0.0,
2023-01-13T00:00,161.1,108.5,1932.0,,91.9,44.6,9.0,0.94,15.0,0.0,0.0,
2023-01-13T01:00,155.5,105.2,1681.0,,78.8,43.0,15.0,0.94,14.0,0.0,0.0,
2023-01-13T02:00,150.9,102.4,1404.0,,62.5,41.2,23.0,0.94,13.0,0.0,0.0,
2023-01-13T03:00,147.1,99.9,1227.0,,51.2,39.6,30.0,0.95,12.0,0.0,0.0,
2023-01-13T04:00,143.4,97.3,1081.0,,40.5,38.1,37.0,0.95,11.0,0.0,0.0,
2023-01-13T05:00,140.2,95.5,1079.0,,33.8,43.3,40.0,0.98,11.0,0.0,0.0,
2023-01-13T06:00,138.3,93.8,1315.0,,41.4,43.3,33.0,0.96,10.0,0.0,0.0,
2023-01-13T07:00,141.6,96.6,1647.0,,52.2,43.5,24.0,0.95,9.0,0.05,0.05,
2023-01-13T08:00,147.1,100.6,1941.0,,64.1,46.2,19.0,0.87,8.0,0.3,0.35,
2023-01-13T09:00,150.4,103.1,1913.0,,68.7,52.3,27.0,0.81,9.0,0.8,1.1,
2023-01-13T10:00,146.2,99.4,1759.0,,71.2,60.7,41.0,0.92,11.0,1.45,1.95,
2023-01-13T11:00,147.1,99.2,1518.0,,69.4,68.9,63.0,0.99,13.0,1.8,2.55,
2023-01-13T12:00,147.1,98.5,1321.0,,59.8,69.9,86.0,1.01,15.0,2.15,2.75,
2023-01-13T13:00,140.6,93.6,1099.0,,45.5,68.4,111.0,1.05,17.0,1.95,2.35,
2023-01-13T14:00,135.0,89.2,952.0,,36.3,66.0,128.0,1.05,19.0,1.35,1.55,
2023-01-13T15:00,129.5,85.2,1009.0,,45.8,64.7,114.0,1.0,18.0,0.7,0.75,
2023-01-13T16:00,125.7,83.1,1172.0,,63.7,63.2,85.0,0.9,16.0,0.2,0.25,
2023-01-13T17:00,134.6,90.3,1581.0,,85.3,62.4,48.0,0.8,13.0,0.0,0.0,
2023-01-13T18:00,144.8,98.3,2109.0,,95.3,63.0,30.0,0.78,12.0,0.0,0.0,
2023-01-13T19:00,155.1,105.7,2781.0,,102.9,64.5,14.0,0.8,11.0,0.0,0.0,
2023-01-13T20:00,170.0,116.2,3603.0,,107.5,67.3,0.0,0.82,10.0,0.0,0.0,
2023-01-13T21:00,186.3,127.6,4114.0,,104.6,70.8,0.0,0.84,10.0,0.0,0.0,
2023-01-13T22:00,204.4,140.6,4573.0,,97.6,75.1,0.0,0.84,9.0,0.0,0.0,
2023-01-13T23:00,213.7,147.1,4876.0,,87.7,78.3,1.0,0.83,9.0,0.0,0.0,
2023-01-14T00:00,212.8,146.7,4731.0,,81.4,77.4,1.0,0.82,9.0,0.0,0.0,
2023-01-14T01:00,215.6,148.1,4353.0,,75.0,74.7,2.0,0.83,9.0,0.0,0.0,
2023-01-14T02:00,218.9,150.9,3785.0,,68.8,69.0,2.0,0.88,9.0,0.0,0.0,
2023-01-14T03:00,209.1,144.8,3369.0,,67.5,62.9,1.0,0.93,9.0,0.0,0.0,
2023-01-14T04:00,192.3,132.7,2918.0,,68.0,55.3,0.0,0.99,8.0,0.0,0.0,
2023-01-14T05:00,178.8,123.4,2437.0,,68.8,46.7,0.0,1.02,8.0,0.0,0.0,
2023-01-14T06:00,169.5,116.4,2271.0,,69.4,41.9,0.0,1.01,8.0,0.0,0.0,
2023-01-14T07:00,166.7,114.6,2206.0,,70.2,38.1,1.0,1.0,9.0,0.05,0.05,
2023-01-14T08:00,161.6,110.1,2069.0,,68.1,36.5,10.0,0.97,11.0,0.3,0.35,
2023-01-14T09:00,149.5,101.0,1825.0,,62.0,40.5,25.0,0.94,13.0,0.9,0.95,
2023-01-14T10:00,142.0,94.8,1526.0,,53.5,47.2,46.0,0.86,17.0,1.75,1.85,
2023-01-14T11:00,140.6,92.9,1187.0,,42.2,52.7,76.0,0.77,21.0,2.6,2.65,
2023-01-14T12:00,138.3,90.6,1019.0,,33.1,49.8,102.0,0.67,24.0,3.0,3.05,
2023-01-14T13:00,125.3,80.8,897.0,,23.9,43.6,130.0,0.63,27.0,2.75,2.75,
2023-01-14T14:00,115.0,72.6,835.0,,20.4,36.5,148.0,0.58,31.0,1.9,1.9,
2023-01-14T15:00,109.4,67.3,893.0,,31.2,34.2,135.0,0.55,33.0,0.95,0.95,
2023-01-14T16:00,105.9,63.3,1023.0,,49.5,33.2,106.0,0.51,34.0,0.3,0.3,
2023-01-14T17:00,111.8,68.7,1221.0,,69.0,32.5,72.0,0.48,37.0,0.0,0.0,
2023-01-14T18:00,118.0,72.4,1384.0,,73.9,32.0,58.0,0.47,41.0,0.0,0.0,
2023-01-14T19:00,123.4,74.7,1564.0,,74.4,31.9,49.0,0.47,46.0,0.0,0.0,
2023-01-14T20:00,125.7,75.7,1724.0,,72.6,31.8,40.0,0.45,49.0,0.0,0.0,
2023-01-14T21:00,124.3,74.7,1741.0,,70.3,31.8,36.0,0.41,47.0,0.0,0.0,
2023-01-14T22:00,121.5,74.0,1698.0,,66.5,31.9,35.0,0.38,43.0,0.0,0.0,
2023-01-14T23:00,117.1,72.4,1579.0,,60.0,31.5,36.0,0.35,37.0,0.0,0.0,
2023-01-15T00:00,109.7,69.4,1427.0,,53.7,30.1,37.0,0.33,32.0,0.0,0.0,
2023-01-15T01:00,103.8,66.6,1229.0,,46.3,28.4,40.0,0.31,26.0,0.0,0.0,
2023-01-15T02:00,98.5,64.0,1013.0,,37.2,26.2,44.0,0.3,20.0,0.0,0.0,
2023-01-15T03:00,93.8,61.5,905.0,,30.5,25.2,48.0,0.31,18.0,0.0,0.0,
2023-01-15T04:00,90.6,59.4,828.0,,24.1,24.5,52.0,0.31,17.0,0.0,0.0,
2023-01-15T05:00,88.9,58.1,866.0,,20.8,24.4,53.0,0.3,17.0,0.0,0.0,
2023-01-15T06:00,89.4,58.3,1117.0,,26.5,24.9,44.0,0.29,17.0,0.0,0.0,
2023-01-15T07:00,93.6,61.0,1488.0,,36.7,26.0,31.0,0.28,17.0,0.05,0.05,
2023-01-15T08:00,99.7,65.7,1780.0,,45.5,28.4,25.0,0.26,17.0,0.5,0.5,
2023-01-15T09:00,94.8,61.5,1646.0,,43.1,31.9,40.0,0.25,16.0,1.45,1.45,
2023-01-15T10:00,86.8,56.5,1336.0,,36.5,36.3,65.0,0.23,15.0,2.75,2.75,
2023-01-15T11:00,74.3,48.2,967.0,,28.0,39.8,97.0,0.23,15.0,3.8,3.8,
2023-01-15T12:00,68.5,43.9,819.0,,22.5,38.3,117.0,0.24,18.0,4.15,4.15,
2023-01-15T13:00,68.5,42.8,718.0,,17.0,34.8,136.0,0.23,21.0,3.6,3.6,
2023-01-15T14:00,67.5,40.5,692.0,,17.6,31.0,144.0,0.22,26.0,2.5,2.5,
2023-01-15T15:00,66.8,38.2,772.0,,29.5,30.3,128.0,0.21,28.0,1.25,1.25,
2023-01-15T16:00,65.9,36.3,927.0,,48.0,30.5,99.0,0.2,29.0,0.35,0.35,
2023-01-15T17:00,72.2,42.3,1146.0,,63.0,32.6,67.0,0.28,32.0,0.0,0.0,
2023-01-15T18:00,85.2,51.1,1466.0,,65.9,34.2,57.0,0.27,33.0,0.0,0.0,
2023-01-15T19:00,98.0,59.6,1921.0,,70.0,36.7,43.0,0.27,35.0,0.0,0.0,
2023-01-15T20:00,108.3,66.6,2410.0,,73.7,39.2,27.0,0.28,36.0,0.0,0.0,
2023-01-15T21:00,115.7,71.9,2584.0,,73.4,40.5,21.0,0.29,35.0,0.0,0.0,
2023-01-15T22:00,123.9,77.8,2663.0,,71.8,41.2,18.0,0.3,34.0,0.0,0.0,
2023-01-15T23:00,125.7,79.9,2594.0,,69.0,41.0,16.0,0.31,31.0,0.0,0.0,
2023-01-16T00:00,121.5,77.8,2340.0,,67.3,38.8,16.0,0.32,28.0,0.0,0.0,
2023-01-16T01:00,117.3,75.9,1955.0,,65.6,35.7,18.0,0.32,25.0,0.0,0.0,
2023-01-16T02:00,113.9,74.7,1518.0,,62.2,32.3,20.0,0.32,20.0,0.0,0.0,
2023-01-16T03:00,111.1,73.8,1325.0,,57.4,31.4,21.0,0.33,17.0,0.0,0.0,
2023-01-16T04:00,109.4,73.6,1195.0,,51.7,31.1,22.0,0.34,13.0,0.0,0.0,
2023-01-16T05:00,109.7,74.3,1193.0,,45.0,32.3,24.0,0.32,10.0,0.0,0.0,
2023-01-16T06:00,107.6,73.1,1439.0,,48.0,31.9,22.0,0.32,9.0,0.0,0.0,
2023-01-16T07:00,113.6,77.5,1784.0,,52.2,31.4,19.0,0.32,8.0,0.05,0.05,
2023-01-16T08:00,119.7,81.7,2027.0,,54.6,33.0,25.0,0.32,7.0,0.45,0.45,
2023-01-16T09:00,118.3,80.8,1847.0,,51.6,38.3,44.0,0.32,7.0,1.35,1.35,
2023-01-16T10:00,106.2,72.2,1482.0,,46.0,45.7,71.0,0.33,7.0,2.5,2.5,
2023-01-16T11:00,91.0,61.7,1050.0,,38.1,51.8,104.0,0.33,8.0,3.45,3.45,
2023-01-16T12:00,80.6,54.6,869.0,,30.6,49.8,126.0,0.35,8.0,3.75,3.75,
2023-01-16T13:00,75.7,51.0,741.0,,22.4,44.6,147.0,0.36,8.0,3.25,3.25,
2023-01-16T14:00,73.8,49.2,711.0,,20.6,39.4,156.0,0.36,9.0,2.2,2.2,
2023-01-16T15:00,73.3,48.2,834.0,,33.6,39.8,137.0,0.36,10.0,1.1,1.1,
2023-01-16T16:00,73.3,47.6,1056.0,,54.4,42.2,104.0,0.35,10.0,0.35,0.35,
2023-01-16T17:00,103.4,68.9,1410.0,,76.8,45.1,62.0,0.45,13.0,0.0,0.0,
2023-01-16T18:00,116.4,77.1,1622.0,,77.4,44.3,53.0,0.42,15.0,0.0,0.0,
2023-01-16T19:00,119.2,78.5,1923.0,,78.3,43.3,40.0,0.4,19.0,0.0,0.0,
2023-01-16T20:00,121.1,78.7,2225.0,,78.6,42.2,26.0,0.39,22.0,0.0,0.0,
2023-01-16T21:00,122.0,78.9,2294.0,,77.3,42.2,21.0,0.38,23.0,0.0,0.0,
2023-01-16T22:00,123.9,80.3,2282.0,,75.3,42.4,18.0,0.36,24.0,0.0,0.0,
2023-01-16T23:00,123.9,80.6,2159.0,,71.7,41.8,17.0,0.36,23.0,0.0,0.0,
2023-01-17T00:00,119.2,78.0,1950.0,,68.1,39.8,17.0,0.35,21.0,0.0,0.0,
2023-01-17T01:00,115.0,75.9,1662.0,,63.7,37.0,19.0,0.35,18.0,0.0,0.0,
2023-01-17T02:00,110.6,73.6,1333.0,,57.2,33.6,23.0,0.34,15.0,0.0,0.0,
2023-01-17T03:00,106.4,71.2,1169.0,,50.5,31.5,27.0,0.34,13.0,0.0,0.0,
2023-01-17T04:00,101.7,68.5,1048.0,,43.0,29.7,31.0,0.34,12.0,0.0,0.0,
2023-01-17T05:00,104.5,70.8,1110.0,,42.2,29.8,32.0,0.32,9.0,0.0,0.0,
2023-01-17T06:00,100.1,67.8,1329.0,,45.2,29.5,31.0,0.31,9.0,0.0,0.0,
2023-01-17T07:00,104.1,70.8,1638.0,,49.3,29.3,29.0,0.3,8.0,0.05,0.05,
2023-01-17T08:00,109.7,74.7,1870.0,,51.8,30.9,38.0,0.29,8.0,0.5,0.5,
2023-01-17T09:00,111.3,75.9,1746.0,,48.8,35.5,62.0,0.29,7.0,1.4,1.4,
2023-01-17T10:00,102.2,69.6,1471.0,,43.2,42.0,95.0,0.29,7.0,2.6,2.6,
2023-01-17T11:00,87.3,59.4,1127.0,,35.5,47.3,133.0,0.29,7.0,3.6,3.6,
2023-01-17T12:00,76.4,51.2,952.0,,28.5,45.5,152.0,0.29,9.0,3.95,3.95,
2023-01-17T13:00,71.2,46.7,803.0,,21.0,41.0,166.0,0.29,13.0,3.4,3.4,
2023-01-17T14:00,68.9,43.8,740.0,,20.0,36.4,167.0,0.3,17.0,2.35,2.35,
2023-01-17T15:00,67.8,41.4,834.0,,32.9,36.5,146.0,0.3,19.0,1.15,1.15,
2023-01-17T16:00,68.7,41.2,1023.0,,53.3,38.2,113.0,0.29,20.0,0.35,0.35,
2023-01-17T17:00,79.2,50.5,1341.0,,76.8,41.2,72.0,0.27,18.0,0.0,0.0,
2023-01-17T18:00,97.1,62.2,1645.0,,79.3,42.1,62.0,0.26,20.0,0.0,0.0,
2023-01-17T19:00,108.5,69.4,2077.0,,82.8,43.5,48.0,0.26,23.0,0.0,0.0,
2023-01-17T20:00,119.0,76.4,2537.0,,86.4,45.4,32.0,0.25,26.0,0.0,0.0,
2023-01-17T21:00,126.7,81.7,2682.0,,87.5,47.0,25.0,0.26,26.0,0.0,0.0,
2023-01-17T22:00,136.0,88.2,2731.0,,87.8,48.6,20.0,0.26,26.0,0.0,0.0,
2023-01-17T23:00,142.5,92.9,2687.0,,87.3,50.5,16.0,0.25,25.0,0.0,0.0,
2023-01-18T00:00,145.3,95.2,2556.0,,86.3,52.0,14.0,0.26,24.0,0.0,0.0,
2023-01-18T01:00,149.9,99.0,2350.0,,84.8,53.3,13.0,0.26,23.0,0.0,0.0,
2023-01-18T02:00,155.5,103.4,2088.0,,82.1,53.3,13.0,0.26,21.0,0.0,0.0,
2023-01-18T03:00,162.5,108.7,1885.0,,78.5,50.7,14.0,0.27,18.0,0.0,0.0,
2023-01-18T04:00,158.3,106.9,1682.0,,74.2,46.6,15.0,0.26,15.0,0.0,0.0,
2023-01-18T05:00,154.1,104.8,1715.0,,77.1,49.8,17.0,0.25,12.0,0.0,0.0,
2023-01-18T06:00,140.6,96.4,2066.0,,79.8,48.1,17.0,0.25,10.0,0.0,0.0,
2023-01-18T07:00,149.0,102.9,2557.0,,83.7,45.8,17.0,0.25,8.0,0.05,0.05,
2023-01-18T08:00,161.6,112.0,2878.0,,84.6,45.1,27.0,0.26,5.0,0.5,0.5,
2023-01-18T09:00,152.3,105.7,2558.0,,79.4,48.7,48.0,0.27,4.0,1.4,1.4,
2023-01-18T10:00,125.7,86.8,1952.0,,71.0,54.2,76.0,0.29,3.0,2.6,2.6,
2023-01-18T11:00,101.3,70.1,1256.0,,58.3,59.0,112.0,0.3,3.0,3.55,3.55,
2023-01-18T12:00,86.8,59.8,996.0,,45.4,57.0,138.0,0.32,3.0,3.85,3.85,
2023-01-18T13:00,83.1,57.0,842.0,,30.8,52.4,163.0,0.35,4.0,3.3,3.3,
2023-01-18T14:00,82.2,56.0,840.0,,24.9,48.8,176.0,0.37,5.0,2.25,2.25,
2023-01-18T15:00,82.2,55.9,1021.0,,41.4,50.7,156.0,0.38,5.0,1.1,1.1,
2023-01-18T16:00,82.9,56.1,1341.0,,69.3,54.8,120.0,0.37,5.0,0.35,0.35,
2023-01-18T17:00,115.7,79.6,1742.0,,95.2,56.0,75.0,0.44,5.0,0.0,0.0,
2023-01-18T18:00,138.3,94.8,2182.0,,95.2,56.7,65.0,0.4,6.0,0.0,0.0,
2023-01-18T19:00,148.1,101.5,2807.0,,95.4,57.6,50.0,0.39,7.0,0.0,0.0,
2023-01-18T20:00,161.1,110.1,3482.0,,96.0,58.9,33.0,0.39,9.0,0.0,0.0,
2023-01-18T21:00,175.6,119.7,3728.0,,97.2,60.2,24.0,0.4,10.0,0.0,0.0,
2023-01-18T22:00,183.0,124.8,3845.0,,98.9,61.5,16.0,0.41,11.0,0.0,0.0,
2023-01-18T23:00,180.2,122.9,3769.0,,99.7,61.3,10.0,0.41,12.0,0.0,0.0,
2023-01-19T00:00,174.6,119.0,3457.0,,98.8,58.6,8.0,0.43,12.0,0.0,0.0,
2023-01-19T01:00,169.0,114.8,2974.0,,96.8,54.4,9.0,0.46,13.0,0.0,0.0,
2023-01-19T02:00,162.5,110.6,2374.0,,91.5,48.8,13.0,0.49,12.0,0.0,0.0,
2023-01-19T03:00,155.5,105.9,1998.0,,82.8,44.8,18.0,0.55,11.0,0.0,0.0,
2023-01-19T04:00,147.6,101.0,1654.0,,71.7,40.8,26.0,0.6,9.0,0.0,0.0,
2023-01-19T05:00,140.6,96.4,1383.0,,52.1,38.0,38.0,0.53,7.0,0.0,0.0,
2023-01-19T06:00,146.2,100.6,1747.0,,56.6,38.5,36.0,0.49,6.0,0.0,0.0,
2023-01-19T07:00,154.1,106.6,2259.0,,63.0,39.5,32.0,0.49,5.0,0.05,0.05,
2023-01-19T08:00,162.1,112.2,2673.0,,68.8,42.9,38.0,0.51,4.0,0.45,0.45,
2023-01-19T09:00,158.8,110.1,2526.0,,68.8,48.3,56.0,0.51,4.0,1.15,1.3,
2023-01-19T10:00,146.2,101.5,2149.0,,66.6,55.5,81.0,0.49,3.0,2.35,2.45,
2023-01-19T11:00,136.9,95.0,1690.0,,62.2,65.1,115.0,0.5,3.0,3.25,3.4,
2023-01-19T12:00,130.9,90.8,1480.0,,55.2,71.4,142.0,0.53,3.0,3.5,3.65,
2023-01-19T13:00,129.9,90.3,1315.0,,46.3,77.8,169.0,0.57,3.0,2.8,3.1,
2023-01-19T14:00,131.8,91.3,1315.0,,46.9,85.4,184.0,0.67,3.0,1.85,2.0,
2023-01-19T15:00,132.2,91.7,1526.0,,67.3,90.7,164.0,0.73,3.0,0.95,0.95,
2023-01-19T16:00,135.5,93.8,1887.0,,98.2,95.3,127.0,0.76,3.0,0.3,0.3,
2023-01-19T17:00,209.5,145.8,3009.0,,145.1,118.8,87.0,0.95,2.0,0.0,0.0,
2023-01-19T18:00,235.2,163.9,3214.0,,138.1,111.6,77.0,1.02,2.0,0.0,0.0,
2023-01-19T19:00,230.5,160.2,3499.0,,128.1,101.2,62.0,1.02,3.0,0.0,0.0,
2023-01-19T20:00,206.3,143.4,3602.0,,113.9,85.7,45.0,1.07,4.0,0.0,0.0,
2023-01-19T21:00,192.8,133.6,3243.0,,103.9,73.2,38.0,1.09,6.0,0.0,0.0,
2023-01-19T22:00,201.2,137.4,2652.0,,93.8,59.8,34.0,1.05,8.0,0.0,0.0,
2023-01-19T23:00,171.8,117.8,1939.0,,80.3,44.5,33.0,0.84,10.0,0.0,0.0,
2023-01-20T00:00,148.5,101.5,1607.0,,70.3,36.4,37.0,0.69,11.0,0.0,0.0,
2023-01-20T01:00,136.4,92.9,1351.0,,60.5,30.2,44.0,0.65,11.0,0.0,0.0,
2023-01-20T02:00,130.9,88.9,1112.0,,49.2,24.9,52.0,0.63,10.0,0.0,0.0,
2023-01-20T03:00,126.2,86.1,968.0,,41.8,23.5,54.0,0.69,9.0,0.0,0.0,
2023-01-20T04:00,120.6,82.7,879.0,,35.4,24.0,55.0,0.7,8.0,0.0,0.0,
2023-01-20T05:00,87.8,60.3,733.0,,18.2,26.5,70.0,0.59,5.0,0.0,0.0,
2023-01-20T06:00,84.3,57.9,1007.0,,25.4,28.4,60.0,0.54,5.0,0.0,0.0,
2023-01-20T07:00,88.9,61.2,1392.0,,35.5,31.0,46.0,0.51,4.0,0.05,0.05,
2023-01-20T08:00,99.2,68.5,1718.0,,46.7,35.5,36.0,0.53,4.0,0.4,0.4,
2023-01-20T09:00,97.6,67.1,1645.0,,50.5,39.9,42.0,0.54,5.0,1.1,1.1,
2023-01-20T10:00,93.1,63.6,1411.0,,52.3,45.0,56.0,0.56,6.0,1.95,2.0,
2023-01-20T11:00,95.0,64.7,1102.0,,52.7,50.8,74.0,0.58,7.0,2.35,2.75,
2023-01-20T12:00,89.9,61.2,926.0,,50.1,53.7,86.0,0.59,8.0,2.35,3.0,
2023-01-20T13:00,83.6,56.5,759.0,,45.8,55.8,97.0,0.63,8.0,2.05,2.6,
2023-01-20T14:00,78.7,53.2,683.0,,45.0,57.5,101.0,0.67,8.0,1.5,1.75,
2023-01-20T15:00,76.1,51.3,831.0,,53.5,58.0,89.0,0.71,8.0,0.8,0.85,
2023-01-20T16:00,76.8,52.0,1096.0,,66.3,57.8,68.0,0.71,7.0,0.25,0.3,
2023-01-20T17:00,79.4,54.0,1410.0,,79.2,47.2,44.0,0.63,6.0,0.0,0.0,
2023-01-20T18:00,80.8,54.1,1396.0,,75.3,43.7,38.0,0.56,8.0,0.0,0.0,
2023-01-20T19:00,75.2,49.5,1377.0,,69.8,38.8,29.0,0.49,11.0,0.0,0.0,
2023-01-20T20:00,72.9,47.8,1399.0,,63.7,34.6,19.0,0.46,13.0,0.0,0.0,
2023-01-20T21:00,76.6,50.6,1504.0,,62.0,35.8,14.0,0.46,13.0,0.0,0.0,
2023-01-20T22:00,85.7,57.3,1654.0,,61.8,39.2,9.0,0.46,11.0,0.0,0.0,
2023-01-20T23:00,96.4,65.0,1766.0,,61.0,42.8,5.0,0.48,10.0,0.0,0.0,
2023-01-21T00:00,102.0,68.9,1703.0,,58.6,43.3,3.0,0.5,10.0,0.0,0.0,
2023-01-21T01:00,105.2,71.2,1566.0,,55.5,43.0,3.0,0.52,10.0,0.0,0.0,
2023-01-21T02:00,107.6,72.9,1400.0,,54.3,42.1,2.0,0.54,10.0,0.0,0.0,
2023-01-21T03:00,109.2,74.0,1276.0,,57.2,41.1,1.0,0.55,10.0,0.0,0.0,
2023-01-21T04:00,110.8,75.2,1156.0,,62.2,39.8,1.0,0.57,10.0,0.0,0.0,
2023-01-21T05:00,114.3,78.5,1224.0,,67.1,41.0,0.0,0.55,7.0,0.0,0.0,
2023-01-21T06:00,120.6,83.1,1760.0,,74.1,42.5,1.0,0.55,7.0,0.0,0.0,
2023-01-21T07:00,137.8,95.2,2513.0,,83.9,45.0,1.0,0.55,6.0,0.05,0.05,
2023-01-21T08:00,158.3,109.7,3111.0,,93.5,49.7,6.0,0.54,6.0,0.4,0.4,
2023-01-21T09:00,160.2,111.1,2866.0,,95.2,54.6,12.0,0.53,6.0,1.2,1.2,
2023-01-21T10:00,147.1,101.7,2271.0,,94.1,60.5,20.0,0.53,5.0,2.25,2.25,
2023-01-21T11:00,128.1,88.5,1561.0,,88.7,69.8,39.0,0.57,5.0,3.05,3.05,
2023-01-21T12:00,120.6,83.1,1261.0,,76.7,78.4,67.0,0.62,5.0,3.25,3.25,
2023-01-21T13:00,121.5,83.6,1043.0,,60.7,88.1,101.0,0.69,6.0,2.75,2.75,
2023-01-21T14:00,128.5,88.2,1053.0,,55.7,100.2,129.0,0.77,7.0,1.8,1.8,
2023-01-21T15:00,135.5,93.4,1345.0,,78.1,108.4,122.0,0.85,7.0,0.85,0.85,
2023-01-21T16:00,143.0,98.5,1842.0,,114.3,116.2,99.0,0.88,7.0,0.25,0.25,
2023-01-21T17:00,212.3,146.7,2926.0,,162.7,110.4,59.0,1.02,8.0,0.0,0.0,
2023-01-21T18:00,258.9,178.8,3934.0,,164.0,112.0,44.0,0.96,8.0,0.0,0.0,
2023-01-21T19:00,285.0,197.9,5358.0,,165.7,114.2,22.0,0.88,7.0,0.0,0.0,
2023-01-21T20:00,286.8,198.8,6629.0,,164.5,112.3,0.0,0.82,7.0,0.0,0.0,
2023-01-21T21:00,270.1,187.2,6565.0,,159.6,104.2,0.0,0.77,7.0,0.0,0.0,
2023-01-21T22:00,250.5,174.2,5981.0,,152.1,92.4,0.0,0.72,7.0,0.0,0.0,
2023-01-21T23:00,225.4,156.0,4945.0,,138.4,76.5,0.0,0.7,7.0,0.0,0.0,
2023-01-22T00:00,193.2,133.2,4037.0,,124.1,65.3,1.0,0.7,8.0,0.0,0.0,
2023-01-22T01:00,165.8,113.4,2964.0,,106.9,54.0,2.0,0.71,9.0,0.0,0.0,
2023-01-22T02:00,146.2,99.7,1824.0,,86.8,43.0,4.0,0.74,10.0,0.0,0.0,
2023-01-22T03:00,134.6,91.7,1372.0,,75.9,39.5,7.0,0.78,10.0,0.0,0.0,
2023-01-22T04:00,128.5,88.0,1142.0,,67.2,38.9,10.0,0.84,8.0,0.0,0.0,
2023-01-22T05:00,153.2,106.2,1434.0,,69.2,48.2,10.0,1.12,5.0,0.0,0.0,
2023-01-22T06:00,156.9,108.7,1950.0,,74.9,50.2,7.0,1.11,5.0,0.0,0.0,
2023-01-22T07:00,172.8,120.1,2677.0,,83.2,53.1,4.0,1.07,4.0,0.05,0.05,
2023-01-22T08:00,190.9,132.7,3275.0,,92.8,57.9,7.0,1.04,4.0,0.3,0.35,
2023-01-22T09:00,199.3,138.8,3095.0,,98.3,62.2,20.0,1.02,4.0,0.95,0.95,
2023-01-22T10:00,188.6,130.9,2597.0,,102.9,67.2,40.0,1.05,4.0,1.75,1.75,
